date,sentiment_neg,sentiment_neu,sentiment_pos
2019-08-15 16:04:32+00:00,,,
2018-08-16 04:01:00+00:00,"0,0","0,635","0,365"
2019-08-15 16:02:25+00:00,,,
2019-08-15 16:01:00+00:00,"0,0","1,0","0,0"
2019-08-15 16:00:31+00:00,,,
2019-08-15 16:00:26+00:00,"0,0","0,909","0,091"
2019-08-15 15:54:17+00:00,"0,0","1,0","0,0"
2019-08-15 15:50:00+00:00,"0,0","0,876","0,124"
2019-08-15 15:48:14+00:00,"0,153","0,847","0,0"
2019-08-15 15:44:09+00:00,"0,0","0,701","0,299"
2019-08-15 15:42:48+00:00,"0,0","1,0","0,0"
2019-08-15 15:40:04+00:00,,,
2019-08-15 15:37:01+00:00,,,
2019-08-15 15:36:38+00:00,,,
2019-08-15 15:33:24+00:00,,,
2019-08-15 15:32:55+00:00,,,
2019-08-15 15:31:23+00:00,"0,0","1,0","0,0"
2019-08-15 15:30:18+00:00,"0,0","0,862","0,138"
2019-08-15 15:22:46+00:00,,,
2019-08-15 15:15:16+00:00,"0,138","0,862","0,0"
2019-08-15 15:14:31+00:00,"0,0","0,496","0,504"
2019-08-15 15:11:09+00:00,"0,0","1,0","0,0"
2019-08-15 15:09:18+00:00,"0,0","0,916","0,084"
2019-08-15 15:08:02+00:00,,,
2019-08-15 15:06:55+00:00,"0,0","0,89","0,11"
2019-08-15 14:49:27+00:00,"0,0","0,6","0,4"
2019-08-15 14:49:18+00:00,"0,0","0,611","0,389"
2019-08-15 14:49:16+00:00,"0,035","0,581","0,384"
2019-08-15 14:48:32+00:00,,,
2019-08-15 14:45:13+00:00,"0,0","1,0","0,0"
2019-08-15 14:43:39+00:00,,,
2019-08-15 14:36:39+00:00,,,
2019-08-15 14:33:15+00:00,"0,172","0,828","0,0"
2019-08-15 14:30:41+00:00,"0,0","0,877","0,123"
2019-08-15 14:30:14+00:00,,,
2019-08-15 14:28:39+00:00,"0,0","1,0","0,0"
2019-08-15 14:27:41+00:00,"0,0","1,0","0,0"
2019-08-15 14:27:34+00:00,"0,0","1,0","0,0"
2019-08-15 14:26:39+00:00,"0,0","1,0","0,0"
2019-08-15 14:23:17+00:00,,,
2019-08-15 14:12:14+00:00,,,
2019-08-15 14:03:56+00:00,"0,0","0,694","0,306"
2019-08-15 14:01:14+00:00,,,
2019-08-15 14:00:58+00:00,"0,0","0,778","0,222"
2019-08-15 13:59:39+00:00,"0,0","1,0","0,0"
2019-08-15 13:58:49+00:00,"0,0","0,797","0,203"
2019-08-15 13:54:28+00:00,,,
2019-08-15 13:46:39+00:00,"0,0","1,0","0,0"
2019-08-15 13:45:13+00:00,"0,0","0,82","0,18"
2019-08-15 13:45:04+00:00,,,
2019-08-15 13:43:01+00:00,"0,0","1,0","0,0"
2019-08-15 13:41:55+00:00,,,
2019-08-15 13:37:46+00:00,"0,0","1,0","0,0"
2019-08-15 13:31:13+00:00,"0,0","0,629","0,371"
2019-08-15 13:29:34+00:00,,,
2019-08-15 13:27:30+00:00,"0,118","0,748","0,134"
2019-08-15 13:15:16+00:00,"0,0","1,0","0,0"
2019-08-15 13:12:38+00:00,,,
2019-08-15 13:04:33+00:00,,,
2019-08-15 13:01:06+00:00,,,
2019-08-15 12:56:51+00:00,,,
2019-08-15 12:56:27+00:00,"0,0","0,646","0,354"
2019-08-15 12:52:16+00:00,"0,0","0,912","0,088"
2019-08-15 12:45:44+00:00,,,
2019-08-15 12:43:12+00:00,"0,0","0,856","0,144"
2019-08-15 12:39:42+00:00,"0,0","1,0","0,0"
2019-08-15 12:38:33+00:00,,,
2019-08-15 12:34:40+00:00,"0,0","1,0","0,0"
2019-08-15 12:32:10+00:00,,,
2019-08-15 12:25:39+00:00,"0,08","0,722","0,198"
2019-08-15 12:24:35+00:00,"0,0","0,807","0,193"
2019-08-15 12:22:35+00:00,,,
2019-08-15 12:22:23+00:00,"0,0","0,816","0,184"
2019-08-15 12:01:55+00:00,,,
2019-08-15 11:54:13+00:00,"0,0","0,75","0,25"
2019-08-15 11:49:52+00:00,"0,0","0,898","0,102"
2019-08-15 11:40:15+00:00,"0,0","0,927","0,073"
2019-08-15 11:35:38+00:00,"0,0","1,0","0,0"
2019-08-15 11:29:59+00:00,"0,0","1,0","0,0"
2019-08-15 11:21:34+00:00,,,
2019-08-15 11:01:15+00:00,,,
2019-08-15 11:01:00+00:00,"0,0","1,0","0,0"
2019-08-15 10:51:08+00:00,"0,0","0,857","0,143"
2019-08-15 10:43:47+00:00,"0,0","0,92","0,08"
2019-08-15 10:40:42+00:00,"0,0","0,92","0,08"
2019-08-15 10:39:36+00:00,"0,0","0,779","0,221"
2019-08-15 10:38:04+00:00,"0,0","0,775","0,225"
2019-08-15 10:36:52+00:00,"0,0","0,787","0,213"
2019-08-15 10:33:14+00:00,"0,0","0,859","0,141"
2019-08-15 10:30:22+00:00,"0,0","0,86","0,14"
2019-08-15 10:18:02+00:00,"0,394","0,606","0,0"
2019-08-15 10:14:27+00:00,"0,0","0,496","0,504"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-15 10:05:13+00:00,,,
2019-08-15 10:00:42+00:00,"0,0","0,825","0,175"
2019-08-15 10:00:41+00:00,,,
2019-08-15 10:00:00+00:00,,,
2019-08-15 09:55:05+00:00,,,
2019-08-15 09:51:03+00:00,"0,0","1,0","0,0"
2019-08-15 09:47:00+00:00,"0,051","0,73","0,22"
2019-08-15 09:41:40+00:00,"0,0","1,0","0,0"
2019-08-15 09:30:00+00:00,"0,0","1,0","0,0"
2019-08-15 09:05:22+00:00,"0,0","0,769","0,231"
2019-08-15 09:04:10+00:00,"0,0","0,747","0,253"
2019-08-15 09:00:25+00:00,,,
2019-08-15 08:59:15+00:00,"0,119","0,619","0,262"
2019-08-15 08:55:59+00:00,"0,123","0,877","0,0"
2019-08-15 08:48:05+00:00,"0,068","0,932","0,0"
2019-08-15 08:38:03+00:00,"0,0","1,0","0,0"
2019-08-15 08:34:50+00:00,,,
2019-08-15 08:27:38+00:00,"0,0","0,857","0,143"
2019-08-15 08:12:50+00:00,"0,285","0,629","0,086"
2019-08-15 08:09:21+00:00,"0,0","1,0","0,0"
2019-08-15 07:58:06+00:00,"0,0","0,917","0,083"
2019-08-15 07:49:22+00:00,,,
2019-08-15 07:48:02+00:00,"0,0","0,728","0,272"
2019-08-15 07:30:50+00:00,"0,086","0,797","0,118"
2019-08-15 07:27:00+00:00,"0,0","0,818","0,182"
2019-08-15 07:24:40+00:00,,,
2019-08-15 07:22:37+00:00,"0,0","0,883","0,117"
2019-08-15 07:22:03+00:00,"0,054","0,819","0,127"
2019-08-15 07:17:33+00:00,"0,189","0,811","0,0"
2019-08-15 07:05:25+00:00,"0,0","0,833","0,167"
2019-08-15 07:04:33+00:00,,,
2019-08-15 07:00:12+00:00,"0,0","0,925","0,075"
2019-08-15 06:55:09+00:00,,,
2019-08-15 06:50:39+00:00,"0,0","0,866","0,134"
2019-08-15 06:49:55+00:00,"0,0","0,832","0,168"
2019-08-15 06:45:28+00:00,,,
2019-08-15 06:43:32+00:00,,,
2019-08-15 06:40:04+00:00,,,
2019-08-15 06:15:31+00:00,,,
2019-08-15 06:13:26+00:00,,,
2019-08-15 06:12:07+00:00,"0,0","0,956","0,044"
2019-08-15 06:09:37+00:00,,,
2019-08-15 06:07:03+00:00,,,
2019-08-15 06:03:37+00:00,"0,0","0,956","0,044"
2019-08-15 06:03:29+00:00,"0,0","0,956","0,044"
2019-08-15 06:01:27+00:00,"0,0","0,956","0,044"
2019-08-15 06:00:50+00:00,"0,0","0,899","0,101"
2019-08-15 05:59:48+00:00,"0,0","0,956","0,044"
2019-08-15 05:58:36+00:00,"0,0","0,956","0,044"
2019-08-15 05:57:14+00:00,"0,0","0,956","0,044"
2019-08-15 05:55:12+00:00,"0,0","0,811","0,189"
2019-08-15 05:54:12+00:00,"0,0","0,956","0,044"
2019-08-15 05:50:32+00:00,"0,0","1,0","0,0"
2019-08-15 05:49:38+00:00,"0,0","0,956","0,044"
2019-08-15 05:46:17+00:00,"0,0","0,956","0,044"
2019-08-15 05:18:22+00:00,"0,231","0,769","0,0"
2019-08-15 05:08:19+00:00,"0,0","1,0","0,0"
2019-08-15 04:51:23+00:00,,,
2019-08-15 04:50:33+00:00,,,
2019-08-15 04:49:24+00:00,,,
2019-08-15 04:47:43+00:00,,,
2019-08-15 04:38:42+00:00,"0,0","1,0","0,0"
2019-08-15 04:16:21+00:00,"0,0","0,787","0,213"
2019-08-15 04:08:09+00:00,,,
2019-08-15 04:04:35+00:00,,,
2019-08-15 04:03:55+00:00,"0,0","0,734","0,266"
2019-08-15 04:01:00+00:00,"0,106","0,894","0,0"
2019-08-15 04:00:16+00:00,"0,0","1,0","0,0"
2019-08-15 03:56:10+00:00,"0,0","1,0","0,0"
2019-08-15 03:54:16+00:00,,,
2019-08-15 03:46:45+00:00,"0,0","0,832","0,168"
2019-08-15 03:45:06+00:00,"0,0","0,867","0,133"
2019-08-15 03:44:41+00:00,,,
2019-08-15 03:36:15+00:00,"0,0","1,0","0,0"
2019-08-15 03:31:23+00:00,,,
2019-08-15 03:21:03+00:00,,,
2019-08-15 03:18:29+00:00,"0,0","1,0","0,0"
2019-08-15 03:12:00+00:00,"0,0","1,0","0,0"
2019-08-15 03:03:56+00:00,"0,0","0,874","0,126"
2019-08-15 03:03:00+00:00,"0,0","0,848","0,152"
2019-08-15 03:00:32+00:00,"0,0","1,0","0,0"
2019-08-15 02:51:50+00:00,,,
2019-08-15 02:46:34+00:00,"0,134","0,802","0,064"
2019-08-15 02:45:27+00:00,"0,0","1,0","0,0"
2019-08-15 02:45:23+00:00,"0,0","1,0","0,0"
2019-08-15 02:43:25+00:00,"0,093","0,737","0,17"
2019-08-15 02:42:35+00:00,"0,0","0,633","0,367"
2019-08-15 02:28:09+00:00,,,
2019-08-15 02:26:38+00:00,"0,17","0,79","0,04"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-15 02:25:27+00:00,"0,0","0,903","0,097"
2019-08-15 02:18:10+00:00,"0,0","0,927","0,073"
2019-08-15 02:14:59+00:00,"0,0","0,936","0,064"
2019-08-15 02:08:29+00:00,,,
2019-08-15 02:01:58+00:00,,,
2019-08-15 01:56:30+00:00,"0,071","0,744","0,185"
2019-08-15 01:49:14+00:00,"0,0","0,71","0,29"
2019-08-15 01:47:37+00:00,"0,0","0,735","0,265"
2019-08-15 01:39:26+00:00,"0,0","0,662","0,338"
2019-08-15 01:25:08+00:00,,,
2019-08-15 01:15:38+00:00,"0,0","0,492","0,508"
2019-08-15 01:07:19+00:00,,,
2019-08-15 01:07:00+00:00,,,
2019-08-15 01:04:34+00:00,,,
2019-08-15 01:01:20+00:00,"0,0","0,782","0,218"
2019-08-15 00:50:30+00:00,"0,0","1,0","0,0"
2019-08-15 00:39:29+00:00,"0,0","0,944","0,056"
2019-08-15 00:34:27+00:00,,,
2019-08-15 00:32:40+00:00,"0,0","0,432","0,568"
2019-08-15 00:26:05+00:00,"0,0","0,804","0,196"
2019-08-15 00:20:00+00:00,"0,0","1,0","0,0"
2019-08-15 00:12:36+00:00,"0,0","1,0","0,0"
2019-08-15 00:09:44+00:00,"0,0","1,0","0,0"
2019-08-15 00:08:49+00:00,,,
2019-08-15 00:00:00+00:00,,,
2019-08-14 23:45:10+00:00,"0,0","0,709","0,291"
2019-08-14 23:40:44+00:00,"0,0","0,816","0,184"
2019-08-14 23:35:23+00:00,"0,0","1,0","0,0"
2019-08-14 23:34:16+00:00,"0,0","0,833","0,167"
2019-08-14 23:30:55+00:00,"0,0","0,749","0,251"
2019-08-14 23:06:57+00:00,,,
2019-08-14 23:00:23+00:00,,,
2019-08-14 22:46:59+00:00,"0,0","0,758","0,242"
2019-08-14 22:38:30+00:00,"0,056","0,855","0,09"
2019-08-14 22:32:00+00:00,"0,0","1,0","0,0"
2019-08-14 22:30:54+00:00,"0,047","0,848","0,105"
2019-08-14 22:30:02+00:00,"0,302","0,617","0,081"
2019-08-14 22:20:03+00:00,"0,0","0,759","0,241"
2019-08-14 22:11:11+00:00,"0,094","0,906","0,0"
2019-08-14 22:08:37+00:00,"0,0","0,709","0,291"
2019-08-14 22:06:31+00:00,,,
2019-08-14 22:04:29+00:00,,,
2019-08-14 22:01:01+00:00,"0,0","0,845","0,155"
2019-08-14 21:55:02+00:00,"0,0","1,0","0,0"
2019-08-14 21:50:54+00:00,"0,183","0,524","0,293"
2019-08-14 21:47:06+00:00,"0,0","0,846","0,154"
2019-08-14 21:44:55+00:00,"0,0","0,461","0,539"
2019-08-14 21:44:55+00:00,"0,0","0,481","0,519"
2019-08-14 21:44:49+00:00,"0,0","0,496","0,504"
2019-08-14 21:44:48+00:00,"0,0","1,0","0,0"
2019-08-14 21:43:49+00:00,,,
2019-08-14 21:42:08+00:00,"0,0","1,0","0,0"
2019-08-14 21:40:17+00:00,"0,0","0,913","0,087"
2019-08-14 21:32:15+00:00,"0,0","1,0","0,0"
2019-08-14 21:27:33+00:00,"0,098","0,565","0,337"
2019-08-14 21:24:19+00:00,"0,0","0,829","0,171"
2019-08-14 21:22:19+00:00,"0,0","0,926","0,074"
2019-08-14 21:18:11+00:00,"0,0","0,818","0,182"
2019-08-14 21:17:26+00:00,"0,09","0,91","0,0"
2019-08-14 21:09:51+00:00,,,
2019-08-14 21:09:07+00:00,,,
2019-08-14 21:06:34+00:00,"0,201","0,799","0,0"
2019-08-14 21:03:22+00:00,,,
2019-08-14 20:55:47+00:00,"0,0","1,0","0,0"
2019-08-14 20:42:44+00:00,"0,0","1,0","0,0"
2019-08-14 20:42:00+00:00,"0,0","0,72","0,28"
2019-08-14 20:41:21+00:00,"0,0","1,0","0,0"
2019-08-14 20:41:01+00:00,,,
2019-08-14 20:32:28+00:00,"0,0","1,0","0,0"
2019-08-14 20:30:35+00:00,"0,0","0,697","0,303"
2019-08-14 20:30:35+00:00,"0,0","0,825","0,175"
2019-08-14 20:30:30+00:00,"0,041","0,75","0,209"
2019-08-14 20:30:22+00:00,"0,171","0,704","0,126"
2019-08-14 20:30:12+00:00,"0,0","0,83","0,17"
2019-08-14 20:30:10+00:00,"0,0","0,808","0,192"
2019-08-14 20:27:28+00:00,,,
2019-08-14 20:15:52+00:00,"0,292","0,708","0,0"
2019-08-14 20:15:04+00:00,"0,0","0,895","0,105"
2019-08-14 20:08:44+00:00,"0,0","0,83","0,17"
2019-08-14 20:08:43+00:00,"0,0","0,808","0,192"
2019-08-14 20:07:15+00:00,,,
2019-08-14 20:03:31+00:00,,,
2019-08-14 20:01:43+00:00,"0,0","1,0","0,0"
2019-08-14 20:01:33+00:00,"0,167","0,314","0,519"
2019-08-14 19:54:11+00:00,"0,0","1,0","0,0"
2019-08-14 19:46:13+00:00,"0,0","0,871","0,129"
2019-08-14 19:46:11+00:00,,,
2019-08-14 19:44:51+00:00,"0,0","1,0","0,0"
2019-08-14 19:44:11+00:00,"0,0","1,0","0,0"
2019-08-14 19:41:20+00:00,"0,0","1,0","0,0"
2019-08-14 19:41:03+00:00,"0,0","0,654","0,346"
2019-08-14 19:39:26+00:00,"0,0","1,0","0,0"
2019-08-14 19:37:39+00:00,,,
2019-08-14 19:35:20+00:00,,,
2019-08-14 19:32:02+00:00,"0,0","1,0","0,0"
2019-08-14 19:30:12+00:00,"0,054","0,946","0,0"
2019-08-14 19:23:01+00:00,,,
2019-08-14 19:18:17+00:00,,,
2019-08-14 19:13:02+00:00,,,
2019-08-14 19:07:00+00:00,"0,0","1,0","0,0"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-14 19:04:27+00:00,,,
2019-08-14 19:00:55+00:00,"0,0","1,0","0,0"
2019-08-14 19:00:47+00:00,,,
2019-08-14 19:00:29+00:00,"0,0","1,0","0,0"
2019-08-14 19:00:23+00:00,"0,0","1,0","0,0"
2019-08-14 19:00:23+00:00,"0,0","1,0","0,0"
2019-08-14 19:00:12+00:00,"0,0","0,562","0,438"
2019-08-14 19:00:04+00:00,,,
2019-08-14 18:56:15+00:00,,,
2019-08-14 18:49:30+00:00,"0,0","1,0","0,0"
2019-08-14 18:45:20+00:00,,,
2019-08-14 18:40:11+00:00,"0,0","0,954","0,046"
2019-08-14 18:37:30+00:00,"0,0","0,805","0,195"
2019-08-14 18:37:07+00:00,"0,281","0,719","0,0"
2019-08-14 18:36:18+00:00,"0,0","0,792","0,208"
2019-08-14 18:34:24+00:00,"0,0","1,0","0,0"
2019-08-14 18:29:50+00:00,,,
2019-08-14 18:25:37+00:00,"0,0","1,0","0,0"
2019-08-14 18:23:22+00:00,"0,0","1,0","0,0"
2019-08-14 18:15:03+00:00,"0,057","0,801","0,142"
2019-08-14 18:07:59+00:00,"0,0","0,755","0,245"
2019-08-14 18:04:37+00:00,"0,0","0,896","0,104"
2019-08-14 18:01:14+00:00,"0,033","0,643","0,324"
2019-08-14 18:00:21+00:00,"0,0","0,755","0,245"
2019-08-14 17:55:41+00:00,,,
2019-08-14 17:55:38+00:00,,,
2019-08-14 17:40:37+00:00,,,
2019-08-14 17:30:08+00:00,"0,0","1,0","0,0"
2019-08-14 17:21:54+00:00,,,
2019-08-14 17:19:53+00:00,"0,0","0,813","0,187"
2019-08-14 17:15:20+00:00,"0,0","1,0","0,0"
2019-08-14 17:12:09+00:00,"0,0","1,0","0,0"
2019-08-14 17:11:14+00:00,"0,0","0,661","0,339"
2019-08-14 17:03:28+00:00,"0,0","0,799","0,201"
2019-08-14 17:03:15+00:00,"0,097","0,844","0,059"
2019-08-14 17:01:16+00:00,,,
2019-08-14 16:51:24+00:00,,,
2019-08-14 16:50:57+00:00,"0,0","0,93","0,07"
2019-08-14 16:44:47+00:00,"0,0","0,496","0,504"
2019-08-14 16:43:14+00:00,"0,052","0,774","0,174"
2019-08-14 16:37:51+00:00,"0,0","0,716","0,284"
2019-08-14 16:32:39+00:00,"0,254","0,667","0,078"
2019-08-14 16:31:38+00:00,,,
2019-08-14 16:27:21+00:00,"0,0","0,824","0,176"
2019-08-14 16:26:07+00:00,"0,1","0,831","0,069"
2019-08-14 16:20:31+00:00,"0,0","1,0","0,0"
2019-08-14 16:19:09+00:00,"0,0","1,0","0,0"
2019-08-14 16:18:34+00:00,"0,0","1,0","0,0"
2019-08-14 16:15:28+00:00,"0,084","0,686","0,229"
2019-08-14 16:15:09+00:00,,,
2019-08-14 16:14:00+00:00,"0,0","1,0","0,0"
2019-08-14 16:13:17+00:00,,,
2019-08-14 16:06:19+00:00,,,
2019-08-14 16:02:22+00:00,"0,0","0,906","0,094"
2019-08-14 16:02:07+00:00,,,
2019-08-14 16:00:36+00:00,,,
2019-08-14 15:59:23+00:00,"0,0","1,0","0,0"
2019-08-14 15:53:41+00:00,"0,0","1,0","0,0"
2019-08-14 15:49:17+00:00,"0,0","1,0","0,0"
2019-08-14 15:44:49+00:00,"0,087","0,913","0,0"
2019-08-14 15:44:08+00:00,"0,0","0,784","0,216"
2019-08-14 15:42:59+00:00,"0,0","0,695","0,305"
2019-08-14 15:40:42+00:00,"0,049","0,853","0,098"
2019-08-14 15:37:19+00:00,"0,0","0,746","0,254"
2019-08-14 15:28:01+00:00,"0,118","0,758","0,123"
2019-08-14 15:26:33+00:00,"0,0","1,0","0,0"
2019-08-14 15:25:05+00:00,,,
2019-08-14 15:22:22+00:00,"0,052","0,948","0,0"
2019-08-14 15:21:15+00:00,"0,0","1,0","0,0"
2019-08-14 15:19:39+00:00,,,
2019-08-14 15:16:02+00:00,"0,0","1,0","0,0"
2019-08-14 15:15:30+00:00,,,
2019-08-14 15:15:23+00:00,"0,0","0,569","0,431"
2019-08-14 15:15:06+00:00,,,
2019-08-14 15:14:26+00:00,,,
2019-08-14 15:13:23+00:00,,,
2019-08-14 15:12:54+00:00,,,
2019-08-14 15:11:45+00:00,"0,0","0,816","0,184"
2019-08-14 15:11:40+00:00,"0,059","0,915","0,026"
2019-08-14 15:10:04+00:00,"0,081","0,695","0,224"
2019-08-14 15:01:11+00:00,"0,0","1,0","0,0"
2019-08-14 15:00:16+00:00,,,
2019-08-14 15:00:01+00:00,"0,0","1,0","0,0"
2019-08-14 14:58:04+00:00,"0,0","0,69","0,31"
2019-08-14 14:51:22+00:00,"0,0","0,896","0,104"
2019-08-14 14:49:58+00:00,"0,0","1,0","0,0"
2019-08-14 14:48:24+00:00,"0,0","1,0","0,0"
2019-08-14 14:47:57+00:00,,,
2019-08-14 14:45:09+00:00,"0,0","1,0","0,0"
2019-08-14 14:43:54+00:00,,,
2019-08-14 14:43:06+00:00,,,
2019-08-14 14:43:05+00:00,,,
2019-08-14 14:41:10+00:00,,,
2019-08-14 14:40:56+00:00,,,
2019-08-14 14:38:46+00:00,,,
2019-08-14 14:38:12+00:00,,,
2019-08-14 14:33:53+00:00,"0,0","0,794","0,206"
2019-08-14 14:31:15+00:00,,,
2019-08-14 14:31:03+00:00,"0,0","0,846","0,154"
2019-08-14 14:21:47+00:00,"0,0","1,0","0,0"
2018-11-15 01:31:18+00:00,"0,0","1,0","0,0"
2019-08-14 14:20:37+00:00,"0,0","1,0","0,0"
2019-08-14 14:17:26+00:00,"0,256","0,744","0,0"
2019-08-14 14:15:59+00:00,,,
2019-08-14 14:15:22+00:00,"0,0","0,795","0,205"
2019-08-14 14:14:03+00:00,"0,0","0,933","0,067"
2019-08-14 14:07:59+00:00,"0,033","0,827","0,14"
2019-08-14 14:07:47+00:00,"0,0","0,87","0,13"
2019-08-14 14:06:16+00:00,,,
2019-08-14 14:04:37+00:00,"0,0","1,0","0,0"
2019-08-14 14:01:13+00:00,"0,0","0,778","0,222"
2019-08-14 14:01:10+00:00,"0,0","1,0","0,0"
2019-08-14 14:00:46+00:00,"0,0","0,858","0,142"
2019-08-14 14:00:39+00:00,,,
2019-08-14 14:00:10+00:00,"0,0","0,816","0,184"
2019-08-14 13:55:04+00:00,"0,0","1,0","0,0"
2019-08-14 13:51:56+00:00,"0,0","0,847","0,153"
2019-08-14 13:48:19+00:00,"0,0","0,873","0,127"
2019-08-14 13:48:13+00:00,"0,166","0,834","0,0"
2019-08-14 13:38:41+00:00,,,
2019-08-14 13:36:07+00:00,"0,069","0,868","0,063"
2019-08-14 13:33:08+00:00,,,
2019-08-14 13:25:22+00:00,,,
2019-08-14 13:14:34+00:00,"0,088","0,795","0,116"
2019-08-14 13:10:15+00:00,"0,0","0,889","0,111"
2019-08-14 13:05:09+00:00,"0,0","0,845","0,155"
2019-08-14 13:04:34+00:00,,,
2019-08-14 13:03:24+00:00,,,
2019-08-14 13:01:34+00:00,"0,0","1,0","0,0"
2019-08-14 13:00:29+00:00,,,
2019-08-14 13:00:00+00:00,,,
2019-08-14 13:00:00+00:00,,,
2019-08-14 12:59:43+00:00,"0,16","0,584","0,256"
2019-08-14 12:52:26+00:00,"0,0","0,769","0,231"
2019-08-14 12:46:33+00:00,,,
2019-08-14 12:45:59+00:00,,,
2019-08-14 12:33:25+00:00,"0,039","0,961","0,0"
2019-08-14 12:29:16+00:00,"0,07","0,893","0,038"
2019-08-14 12:27:59+00:00,,,
2019-08-14 12:25:52+00:00,"0,0","0,546","0,454"
2019-08-14 12:25:51+00:00,"0,0","1,0","0,0"
2019-08-14 12:23:16+00:00,"0,127","0,565","0,307"
2019-08-14 12:20:11+00:00,"0,065","0,793","0,142"
2019-08-14 12:17:43+00:00,,,
2019-08-14 12:10:36+00:00,"0,0","0,79","0,21"
2019-08-14 12:02:29+00:00,,,
2019-08-14 11:54:14+00:00,"0,0","1,0","0,0"
2019-08-14 11:50:00+00:00,"0,07","0,798","0,133"
2019-08-14 11:47:19+00:00,"0,065","0,688","0,247"
2019-08-14 11:45:00+00:00,"0,0","0,839","0,161"
2019-08-14 11:44:43+00:00,"0,0","0,496","0,504"
2019-08-14 11:29:24+00:00,"0,0","1,0","0,0"
2019-08-14 11:23:00+00:00,"0,0","1,0","0,0"
2019-08-14 11:19:20+00:00,"0,155","0,845","0,0"
2019-08-14 11:15:35+00:00,,,
2019-08-14 11:15:05+00:00,"0,0","1,0","0,0"
2019-08-14 11:13:34+00:00,"0,0","0,9","0,1"
2019-08-14 11:10:53+00:00,,,
2019-08-14 11:01:27+00:00,"0,0","1,0","0,0"
2019-08-14 11:01:16+00:00,,,
2019-08-14 10:53:49+00:00,"0,0","1,0","0,0"
2019-08-14 10:50:27+00:00,"0,0","0,822","0,178"
2019-08-14 10:42:55+00:00,"0,489","0,511","0,0"
2019-08-14 10:38:42+00:00,"0,0","0,762","0,238"
2019-08-14 10:36:50+00:00,,,
2019-08-14 10:30:13+00:00,"0,0","0,86","0,14"
2019-08-14 10:29:18+00:00,,,
2019-08-14 10:04:35+00:00,,,
2019-08-14 09:52:59+00:00,,,
2019-08-14 09:51:03+00:00,"0,0","0,848","0,152"
2019-08-14 09:43:11+00:00,,,
2019-08-14 09:39:38+00:00,,,
2019-08-14 09:36:02+00:00,"0,0","0,909","0,091"
2019-08-14 09:35:36+00:00,,,
2019-08-14 09:33:09+00:00,"0,126","0,778","0,096"
2019-08-14 09:32:10+00:00,"0,127","0,773","0,099"
2019-08-14 09:30:50+00:00,"0,0","0,907","0,093"
2019-08-14 09:19:17+00:00,,,
2019-08-14 09:17:47+00:00,"0,0","0,74","0,26"
2019-08-14 09:12:36+00:00,"0,0","0,805","0,195"
2019-08-14 09:11:32+00:00,"0,0","0,891","0,109"
2019-08-14 09:04:41+00:00,"0,0","0,752","0,248"
2019-08-14 09:03:01+00:00,"0,0","0,927","0,073"
2019-08-14 08:47:48+00:00,,,
2019-08-14 08:45:20+00:00,,,
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-08-14 08:41:41+00:00,"0,0","0,868","0,132"
2019-08-14 08:36:19+00:00,,,
2019-08-14 08:28:37+00:00,,,
2019-08-14 08:25:05+00:00,"0,0","1,0","0,0"
2019-08-14 08:22:51+00:00,"0,046","0,808","0,146"
2019-08-14 08:20:09+00:00,"0,0","0,882","0,118"
2019-08-14 08:16:26+00:00,"0,0","0,866","0,134"
2019-08-14 08:15:29+00:00,"0,0","0,747","0,253"
2019-08-14 08:09:20+00:00,"0,0","1,0","0,0"
2019-08-14 08:02:02+00:00,,,
2019-08-14 08:01:06+00:00,"0,0","0,881","0,119"
2019-08-14 07:56:12+00:00,"0,0","1,0","0,0"
2019-08-14 07:44:05+00:00,,,
2019-08-14 07:38:44+00:00,,,
2019-08-14 07:34:35+00:00,"0,0","1,0","0,0"
2019-08-14 07:33:42+00:00,"0,0","0,753","0,247"
2019-08-14 07:31:23+00:00,,,
2019-08-14 07:29:58+00:00,"0,13","0,87","0,0"
2019-08-14 07:29:22+00:00,,,
2019-08-14 07:25:02+00:00,,,
2019-08-14 07:18:14+00:00,,,
2019-08-14 07:16:48+00:00,"0,0","0,847","0,153"
2019-08-14 07:16:30+00:00,"0,0","0,945","0,055"
2019-08-14 07:16:20+00:00,"0,0","0,835","0,165"
2019-08-14 07:15:54+00:00,"0,0","0,821","0,179"
2019-08-14 07:15:10+00:00,"0,0","0,817","0,183"
2019-08-14 07:15:10+00:00,"0,0","0,805","0,195"
2019-08-14 07:14:38+00:00,"0,0","0,886","0,114"
2019-08-14 07:10:32+00:00,,,
2019-08-14 07:05:01+00:00,"0,061","0,751","0,188"
2019-08-14 07:04:45+00:00,,,
2019-08-14 07:03:16+00:00,,,
2019-08-14 07:01:02+00:00,"0,071","0,751","0,178"
2019-08-14 06:57:01+00:00,"0,0","0,766","0,234"
2019-08-14 06:55:03+00:00,,,
2019-08-14 06:53:01+00:00,"0,0","0,602","0,398"
2019-08-14 06:44:42+00:00,"0,0","0,496","0,504"
2019-08-14 06:44:41+00:00,"0,0","1,0","0,0"
2019-08-14 06:26:20+00:00,"0,0","0,576","0,424"
