date,sentiment_neg,sentiment_neu,sentiment_pos
2019-07-26 06:49:18+00:00,,,
2019-07-26 06:49:06+00:00,,,
2019-07-26 06:48:36+00:00,,,
2019-07-26 06:48:32+00:00,,,
2019-07-26 06:47:33+00:00,,,
2019-07-26 06:46:59+00:00,,,
2019-07-26 06:45:46+00:00,,,
2019-07-26 06:43:37+00:00,"0,212","0,702","0,087"
2019-07-26 06:37:20+00:00,"0,0","0,903","0,097"
2019-07-26 06:30:07+00:00,,,
2019-07-26 06:27:43+00:00,,,
2019-07-26 06:20:04+00:00,,,
2019-07-26 06:19:03+00:00,,,
2019-07-26 06:06:34+00:00,,,
2018-08-13 16:54:49+00:00,"0,135","0,676","0,189"
2019-07-26 05:45:04+00:00,,,
2019-07-26 05:36:41+00:00,,,
2019-07-26 04:40:02+00:00,,,
2019-07-26 04:17:06+00:00,,,
2019-07-26 04:06:00+00:00,"0,0","0,695","0,305"
2019-07-26 04:04:35+00:00,,,
2019-07-26 04:01:28+00:00,,,
2019-07-26 04:00:47+00:00,,,
2019-07-26 03:54:17+00:00,,,
2019-07-26 03:50:07+00:00,"0,0","1,0","0,0"
2019-07-26 03:46:33+00:00,"0,208","0,544","0,248"
2019-07-26 03:25:48+00:00,"0,143","0,761","0,096"
2019-07-26 03:24:39+00:00,"0,0","0,68","0,32"
2019-07-26 03:21:21+00:00,"0,303","0,616","0,081"
2019-07-26 03:21:04+00:00,,,
2019-07-26 03:20:52+00:00,"0,0","1,0","0,0"
2019-07-26 03:20:14+00:00,"0,0","0,846","0,154"
2019-07-26 03:18:12+00:00,"0,273","0,727","0,0"
2019-07-26 03:14:26+00:00,"0,0","0,676","0,324"
2019-07-26 03:07:30+00:00,"0,11","0,806","0,084"
2019-07-26 03:01:04+00:00,"0,0","1,0","0,0"
2019-07-26 03:00:41+00:00,,,
2019-07-26 02:43:24+00:00,,,
2019-07-26 02:37:36+00:00,,,
2019-07-26 02:35:59+00:00,"0,0","0,496","0,504"
2019-07-26 02:35:53+00:00,"0,0","1,0","0,0"
2019-07-26 02:12:26+00:00,"0,0","0,717","0,283"
2019-07-26 02:02:11+00:00,"0,128","0,872","0,0"
2019-07-26 02:01:54+00:00,"0,0","0,879","0,121"
2019-07-26 02:00:23+00:00,,,
2019-07-26 01:58:43+00:00,"0,0","0,801","0,199"
2019-07-26 01:42:18+00:00,"0,0","0,846","0,154"
2019-07-26 01:32:55+00:00,"0,147","0,853","0,0"
2019-07-26 01:10:40+00:00,"0,0","0,795","0,205"
2019-07-26 01:07:02+00:00,"0,0","0,86","0,14"
2019-07-26 01:04:34+00:00,,,
2019-07-26 01:03:53+00:00,"0,0","0,679","0,321"
2019-07-26 01:02:37+00:00,,,
2019-07-26 01:02:14+00:00,,,
2019-07-26 01:01:38+00:00,"0,0","0,641","0,359"
2019-07-26 01:00:27+00:00,"0,0","1,0","0,0"
2019-07-26 00:55:46+00:00,"0,0","1,0","0,0"
2019-07-26 00:48:58+00:00,"0,0","0,791","0,209"
2019-07-26 00:42:40+00:00,,,
2019-07-26 00:41:37+00:00,"0,163","0,837","0,0"
2019-07-26 00:31:31+00:00,"0,0","0,928","0,072"
2019-07-26 00:27:23+00:00,"0,0","1,0","0,0"
2019-07-26 00:26:01+00:00,"0,0","0,837","0,163"
2019-07-26 00:20:24+00:00,"0,0","1,0","0,0"
2019-07-26 00:20:15+00:00,"0,0","0,936","0,064"
2019-07-26 00:19:33+00:00,"0,0","1,0","0,0"
2019-07-26 00:12:08+00:00,"0,0","0,864","0,136"
2019-07-26 00:01:34+00:00,"0,0","0,796","0,204"
2019-07-25 23:52:30+00:00,"0,0","0,885","0,115"
2019-07-25 23:48:47+00:00,"0,0","0,933","0,067"
2019-07-25 23:47:50+00:00,"0,0","1,0","0,0"
2019-07-25 23:38:03+00:00,,,
2019-07-25 23:37:21+00:00,,,
2019-07-25 23:37:03+00:00,"0,0","1,0","0,0"
2019-07-25 23:30:01+00:00,"0,0","0,895","0,105"
2019-07-25 23:28:43+00:00,"0,0","0,717","0,283"
2019-07-25 23:13:36+00:00,"0,0","0,862","0,138"
2019-07-25 23:07:33+00:00,"0,038","0,815","0,147"
2019-07-25 23:01:08+00:00,,,
2019-07-25 22:58:01+00:00,"0,0","0,906","0,094"
2019-07-25 22:55:59+00:00,"0,0","0,945","0,055"
2019-07-25 22:50:25+00:00,"0,0","0,917","0,083"
2019-07-25 22:49:41+00:00,,,
2019-07-25 22:47:25+00:00,"0,0","0,828","0,172"
2019-07-25 22:45:01+00:00,"0,0","1,0","0,0"
2019-07-25 22:38:27+00:00,"0,0","0,942","0,058"
2019-07-25 22:11:15+00:00,"0,0","1,0","0,0"
2019-07-25 22:07:30+00:00,"0,146","0,712","0,142"
2019-07-25 22:02:00+00:00,,,
2019-07-25 21:54:46+00:00,"0,0","1,0","0,0"
2019-07-25 21:43:19+00:00,"0,0","1,0","0,0"
2019-07-25 21:43:13+00:00,,,
2019-07-25 21:40:03+00:00,,,
2019-07-25 21:35:51+00:00,"0,0","0,496","0,504"
2019-07-25 21:34:46+00:00,"0,0","1,0","0,0"
2019-07-25 21:31:38+00:00,,,
2019-07-25 21:24:05+00:00,"0,0","0,715","0,285"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-07-25 21:18:00+00:00,,,
2019-07-25 21:05:08+00:00,"0,0","1,0","0,0"
2019-07-25 21:03:46+00:00,,,
2019-07-25 21:00:49+00:00,,,
2019-07-25 21:00:35+00:00,"0,0","0,909","0,091"
2019-07-25 21:00:00+00:00,"0,0","0,672","0,328"
2019-07-25 20:50:57+00:00,"0,0","0,789","0,211"
2019-07-25 20:44:37+00:00,,,
2019-07-25 20:42:08+00:00,"0,0","1,0","0,0"
2019-07-25 20:39:42+00:00,,,
2019-07-25 20:31:55+00:00,"0,0","1,0","0,0"
2019-07-25 20:30:39+00:00,"0,0","0,617","0,383"
2019-07-25 20:30:39+00:00,"0,0","0,766","0,234"
2019-07-25 20:20:22+00:00,"0,0","1,0","0,0"
2019-07-25 20:20:01+00:00,"0,0","0,578","0,422"
2019-07-25 20:20:00+00:00,"0,05","0,803","0,147"
2019-07-25 20:13:37+00:00,"0,061","0,579","0,361"
2019-07-25 20:12:00+00:00,"0,0","1,0","0,0"
2019-07-25 20:03:18+00:00,"0,0","1,0","0,0"
2019-07-25 20:00:00+00:00,,,
2019-07-25 19:59:06+00:00,"0,0","0,769","0,231"
2019-07-25 19:55:22+00:00,"0,0","1,0","0,0"
2019-07-25 19:35:25+00:00,"0,0","0,878","0,122"
2019-07-25 19:35:20+00:00,"0,0","0,405","0,595"
2019-07-25 19:34:37+00:00,,,
2019-07-25 19:32:07+00:00,"0,0","0,405","0,595"
2019-07-25 19:32:03+00:00,"0,0","1,0","0,0"
2019-07-25 19:32:01+00:00,"0,0","0,836","0,164"
2019-07-25 19:30:29+00:00,,,
2019-07-25 19:30:00+00:00,"0,0","1,0","0,0"
2019-07-25 19:24:43+00:00,"0,104","0,896","0,0"
2019-07-25 19:20:03+00:00,"0,0","0,686","0,314"
2019-07-25 19:15:11+00:00,"0,0","1,0","0,0"
2019-07-25 19:06:36+00:00,"0,0","0,885","0,115"
2019-07-25 19:04:26+00:00,,,
2019-07-25 19:00:54+00:00,"0,0","1,0","0,0"
2019-07-25 19:00:46+00:00,"0,0","0,712","0,288"
2019-07-25 19:00:22+00:00,"0,0","1,0","0,0"
2019-07-25 19:00:13+00:00,"0,0","1,0","0,0"
2019-07-25 19:00:06+00:00,"0,0","1,0","0,0"
2019-07-25 18:55:55+00:00,"0,046","0,954","0,0"
2019-07-25 18:55:05+00:00,"0,0","0,772","0,228"
2019-07-25 18:54:14+00:00,,,
2019-07-25 18:46:41+00:00,"0,106","0,827","0,067"
2019-07-25 18:45:23+00:00,,,
2019-07-25 18:44:05+00:00,,,
2019-07-25 18:42:22+00:00,"0,0","1,0","0,0"
2019-07-25 18:35:38+00:00,"0,0","0,95","0,05"
2019-07-25 18:28:44+00:00,"0,0","0,897","0,103"
2019-07-25 18:25:08+00:00,"0,0","1,0","0,0"
2019-07-25 18:22:04+00:00,"0,0","1,0","0,0"
2019-07-25 18:13:27+00:00,"0,0","0,386","0,614"
2019-07-25 18:12:33+00:00,,,
2019-07-25 18:08:45+00:00,"0,0","0,913","0,087"
2019-07-25 18:03:31+00:00,"0,044","0,885","0,071"
2019-07-25 18:02:38+00:00,"0,0","0,957","0,043"
2019-07-25 18:01:27+00:00,"0,0","1,0","0,0"
2019-07-25 18:01:11+00:00,"0,047","0,879","0,075"
2019-07-25 18:00:48+00:00,"0,0","1,0","0,0"
2019-07-25 18:00:30+00:00,"0,0","0,755","0,245"
2019-07-25 17:55:56+00:00,,,
2019-07-25 17:51:39+00:00,"0,0","0,915","0,085"
2019-07-25 17:45:33+00:00,,,
2019-07-25 17:45:26+00:00,"0,0","1,0","0,0"
2019-07-25 17:36:51+00:00,"0,0","0,88","0,12"
2019-07-25 17:36:49+00:00,,,
2019-07-25 17:34:12+00:00,"0,0","1,0","0,0"
2019-07-25 17:30:00+00:00,"0,0","0,921","0,079"
2019-07-25 17:28:22+00:00,,,
2019-07-25 17:24:12+00:00,"0,0","0,908","0,092"
2019-07-25 17:17:21+00:00,"0,0","0,966","0,034"
2019-07-25 17:15:22+00:00,"0,0","0,72","0,28"
2019-07-25 17:11:21+00:00,,,
2019-07-25 17:10:10+00:00,,,
2019-07-25 17:05:48+00:00,"0,0","0,917","0,083"
2019-07-25 17:05:04+00:00,"0,0","1,0","0,0"
2019-07-25 17:00:01+00:00,,,
2019-07-25 16:59:00+00:00,"0,0","1,0","0,0"
2019-07-25 16:56:07+00:00,"0,0","0,858","0,142"
2019-07-25 16:53:04+00:00,,,
2019-07-25 16:48:55+00:00,"0,0","1,0","0,0"
2019-07-25 16:45:02+00:00,,,
2019-07-25 16:44:44+00:00,"0,0","0,755","0,245"
2019-07-25 16:44:02+00:00,"0,0","0,868","0,132"
2019-07-25 16:36:40+00:00,"0,0","0,842","0,158"
2019-07-25 16:35:49+00:00,"0,0","0,496","0,504"
2019-07-25 16:34:11+00:00,,,
2019-07-25 16:34:00+00:00,"0,153","0,776","0,071"
2019-07-25 16:33:32+00:00,,,
2019-07-25 16:30:15+00:00,,,
2019-07-25 16:28:29+00:00,"0,0","0,958","0,042"
2019-07-25 16:27:55+00:00,"0,231","0,693","0,076"
2019-07-25 16:25:19+00:00,"0,0","0,919","0,081"
2019-07-25 16:17:32+00:00,"0,0","0,714","0,286"
2019-07-25 16:16:46+00:00,"0,0","1,0","0,0"
2019-07-25 16:11:56+00:00,"0,0","1,0","0,0"
2019-07-25 16:10:48+00:00,"0,0","0,742","0,258"
2019-07-25 16:10:24+00:00,"0,0","1,0","0,0"
2019-07-25 16:10:08+00:00,,,
2019-07-25 16:08:01+00:00,"0,0","1,0","0,0"
2019-05-01 06:18:55+00:00,"0,0","1,0","0,0"
2019-07-25 16:05:00+00:00,"0,0","0,827","0,173"
2019-07-25 16:04:32+00:00,,,
2019-07-25 16:03:53+00:00,,,
2019-07-25 16:02:05+00:00,,,
2019-07-25 16:01:44+00:00,"0,0","0,944","0,056"
2019-07-25 16:00:25+00:00,"0,201","0,736","0,063"
2019-07-25 16:00:23+00:00,,,
2019-07-25 16:00:04+00:00,"0,0","1,0","0,0"
2019-07-25 15:58:32+00:00,"0,0","0,847","0,153"
2019-07-25 15:56:08+00:00,"0,0","1,0","0,0"
2019-07-25 15:55:02+00:00,"0,039","0,849","0,112"
2019-07-25 15:54:17+00:00,,,
2019-07-25 15:53:24+00:00,"0,0","0,871","0,129"
2019-07-25 15:44:44+00:00,,,
2019-07-25 15:41:26+00:00,,,
2019-07-25 15:40:22+00:00,,,
2019-07-25 15:37:32+00:00,"0,0","0,772","0,228"
2019-07-25 15:35:53+00:00,"0,0","0,826","0,174"
2019-07-25 15:35:04+00:00,,,
2019-07-25 15:34:30+00:00,"0,0","0,772","0,228"
2019-07-25 15:31:21+00:00,,,
2019-07-25 15:30:31+00:00,"0,0","1,0","0,0"
2019-07-25 15:30:26+00:00,,,
2019-07-25 15:29:29+00:00,"0,0","1,0","0,0"
2019-07-25 15:28:07+00:00,"0,0","0,857","0,143"
2019-07-25 15:24:19+00:00,,,
2019-07-25 15:23:10+00:00,"0,0","0,831","0,169"
2019-07-25 15:20:48+00:00,"0,0","0,764","0,236"
2019-07-25 15:12:54+00:00,"0,0","0,774","0,226"
2019-07-25 15:11:57+00:00,,,
2019-07-25 15:07:13+00:00,,,
2019-07-25 15:06:17+00:00,"0,0","0,615","0,385"
2019-07-25 15:04:14+00:00,"0,0","1,0","0,0"
2019-07-25 15:01:58+00:00,"0,0","0,831","0,169"
2019-07-25 14:58:18+00:00,"0,0","0,877","0,123"
2019-07-25 14:48:11+00:00,"0,0","1,0","0,0"
2019-07-25 14:47:24+00:00,"0,0","0,647","0,353"
2019-07-25 14:46:12+00:00,"0,0","0,776","0,224"
2019-07-25 14:45:25+00:00,"0,0","1,0","0,0"
2019-07-25 14:42:41+00:00,"0,0","0,756","0,244"
2019-07-25 14:42:15+00:00,"0,0","1,0","0,0"
2019-07-25 14:35:13+00:00,"0,0","1,0","0,0"
2019-07-25 14:34:13+00:00,,,
2019-07-25 14:30:43+00:00,"0,0","0,642","0,358"
2019-07-25 14:27:55+00:00,"0,064","0,936","0,0"
2019-07-25 14:23:01+00:00,"0,0","1,0","0,0"
2019-07-25 14:17:13+00:00,,,
2019-07-25 14:08:42+00:00,"0,0","1,0","0,0"
2019-07-25 14:05:05+00:00,"0,0","0,813","0,187"
2019-07-25 14:01:12+00:00,,,
2019-07-25 14:01:07+00:00,"0,0","0,778","0,222"
2019-07-25 13:58:15+00:00,,,
2019-07-25 13:54:40+00:00,,,
2019-07-25 13:54:24+00:00,"0,0","1,0","0,0"
2019-07-25 13:53:38+00:00,"0,0","0,809","0,191"
2019-07-25 13:52:18+00:00,"0,0","0,863","0,137"
2019-07-25 13:47:45+00:00,"0,1","0,734","0,167"
2019-07-25 13:42:19+00:00,"0,226","0,774","0,0"
2019-07-25 13:40:45+00:00,"0,074","0,688","0,238"
2019-07-25 13:39:02+00:00,,,
2019-07-25 13:38:04+00:00,"0,0","0,624","0,376"
2019-07-25 13:36:32+00:00,"0,0","1,0","0,0"
2019-07-25 13:31:30+00:00,,,
2019-07-25 13:29:42+00:00,,,
2019-07-25 13:20:22+00:00,"0,0","0,9","0,1"
2019-07-25 13:14:46+00:00,"0,093","0,836","0,071"
2019-07-25 13:04:33+00:00,,,
2019-07-25 13:04:13+00:00,,,
2019-07-25 13:02:55+00:00,"0,0","1,0","0,0"
2019-07-25 13:01:39+00:00,"0,065","0,87","0,065"
2019-07-25 12:48:34+00:00,"0,0","0,777","0,223"
2019-07-25 12:45:48+00:00,"0,0","0,894","0,106"
2019-07-25 12:41:01+00:00,"0,0","0,93","0,07"
2019-07-25 12:37:22+00:00,,,
2019-07-25 12:37:22+00:00,,,
2019-07-25 12:36:30+00:00,,,
2019-07-25 12:30:03+00:00,"0,0","0,781","0,219"
2019-07-25 12:20:48+00:00,"0,0","0,909","0,091"
2019-07-25 12:19:13+00:00,,,
2019-07-25 12:12:01+00:00,"0,0","0,865","0,135"
2019-07-25 12:08:08+00:00,,,
2019-07-25 12:04:13+00:00,,,
2019-07-25 11:55:01+00:00,"0,0","1,0","0,0"
2019-07-25 11:55:00+00:00,"0,0","0,794","0,206"
2019-07-25 11:54:12+00:00,"0,0","1,0","0,0"
2019-07-25 11:51:12+00:00,"0,0","0,809","0,191"
2019-07-25 11:43:33+00:00,,,
2019-07-25 11:35:44+00:00,"0,0","0,496","0,504"
2019-07-25 11:35:43+00:00,"0,0","1,0","0,0"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-07-25 11:34:09+00:00,,,
2019-07-25 11:19:02+00:00,,,
2019-07-25 11:18:17+00:00,,,
2019-07-25 11:17:02+00:00,"0,0","0,783","0,217"
2019-07-25 11:08:37+00:00,,,
2019-07-25 11:05:49+00:00,,,
2019-07-25 10:55:07+00:00,,,
2019-07-25 10:50:30+00:00,,,
2019-07-25 10:50:27+00:00,"0,0","1,0","0,0"
2019-07-25 10:49:19+00:00,,,
2019-07-25 10:43:43+00:00,,,
2019-07-25 10:40:37+00:00,"0,0","0,773","0,227"
2019-07-25 10:40:25+00:00,,,
2019-07-25 10:40:23+00:00,,,
2019-07-25 10:35:29+00:00,"0,0","0,784","0,216"
2019-07-25 10:30:07+00:00,"0,0","0,86","0,14"
2019-07-25 10:16:45+00:00,,,
2019-07-25 10:15:54+00:00,,,
2019-07-25 10:07:22+00:00,,,
2019-07-25 10:05:42+00:00,"0,0","1,0","0,0"
2019-07-25 10:04:35+00:00,,,
2019-07-25 10:02:30+00:00,"0,0","1,0","0,0"
2019-07-25 10:01:19+00:00,,,
2019-07-25 10:00:28+00:00,"0,0","0,946","0,054"
2019-07-25 09:51:02+00:00,"0,0","1,0","0,0"
2019-07-25 09:46:57+00:00,,,
2019-07-25 09:42:30+00:00,"0,0","0,816","0,184"
2019-07-25 09:37:52+00:00,"0,0","1,0","0,0"
2019-07-25 09:35:47+00:00,"0,083","0,917","0,0"
2019-07-25 09:27:40+00:00,,,
2019-07-25 09:23:08+00:00,"0,0","1,0","0,0"
2019-07-25 09:18:55+00:00,"0,0","0,586","0,414"
2019-07-25 09:07:12+00:00,"0,043","0,598","0,359"
2019-07-25 09:00:36+00:00,,,
2019-07-25 09:00:15+00:00,,,
2019-07-25 08:59:02+00:00,"0,0","0,791","0,209"
2019-07-25 08:57:01+00:00,"0,0","0,708","0,292"
2019-07-25 08:56:11+00:00,"0,056","0,873","0,07"
2019-07-25 08:51:34+00:00,"0,064","0,702","0,234"
2019-07-25 08:44:03+00:00,,,
2019-07-25 08:37:31+00:00,"0,0","1,0","0,0"
2019-07-25 08:35:40+00:00,"0,0","0,862","0,138"
2019-07-25 08:34:30+00:00,,,
2019-07-25 08:31:56+00:00,"0,0","1,0","0,0"
2019-07-25 08:31:33+00:00,"0,109","0,891","0,0"
2019-07-25 08:30:26+00:00,"0,0","1,0","0,0"
2019-07-25 08:24:48+00:00,"0,0","0,723","0,277"
2019-07-25 08:05:15+00:00,"0,0","1,0","0,0"
2019-07-25 08:04:45+00:00,"0,0","1,0","0,0"
2019-07-25 07:59:10+00:00,"0,0","1,0","0,0"
2019-07-25 07:49:42+00:00,,,
2019-07-25 07:49:33+00:00,,,
2019-07-25 07:43:05+00:00,"0,0","1,0","0,0"
2019-07-25 07:42:49+00:00,"0,0","1,0","0,0"
2019-07-25 07:20:46+00:00,,,
2019-07-25 07:18:28+00:00,,,
2019-07-25 07:15:05+00:00,,,
2019-07-25 07:09:36+00:00,"0,0","0,861","0,139"
2019-07-25 07:01:29+00:00,"0,15","0,85","0,0"
2019-07-25 07:00:10+00:00,"0,0","1,0","0,0"
2019-07-25 06:53:08+00:00,"0,0","1,0","0,0"
2019-07-25 06:46:09+00:00,"0,0","0,505","0,495"
2019-07-25 06:43:23+00:00,"0,0","1,0","0,0"
2019-07-25 06:43:13+00:00,"0,0","0,535","0,465"
2019-07-25 06:41:20+00:00,,,
2019-07-25 06:40:23+00:00,"0,362","0,638","0,0"
2019-07-25 06:35:42+00:00,"0,0","0,496","0,504"
2019-07-25 06:35:16+00:00,,,
2019-07-25 06:27:43+00:00,"0,0","0,726","0,274"
2019-07-25 06:07:39+00:00,,,
2019-07-25 06:06:09+00:00,"0,123","0,667","0,21"
2019-07-25 06:05:39+00:00,"0,132","0,588","0,28"
2019-07-25 06:01:31+00:00,,,
2019-07-25 06:00:27+00:00,,,
2019-07-25 05:53:08+00:00,,,
2019-07-25 05:48:54+00:00,"0,0","1,0","0,0"
2019-07-25 05:48:09+00:00,,,
2019-07-25 05:47:39+00:00,"0,0","1,0","0,0"
2019-07-25 05:46:50+00:00,"0,0","1,0","0,0"
2019-07-25 05:46:01+00:00,"0,0","1,0","0,0"
2019-07-25 05:45:13+00:00,"0,0","1,0","0,0"
2019-07-25 05:44:26+00:00,"0,0","1,0","0,0"
2019-07-25 05:43:41+00:00,"0,0","1,0","0,0"
2019-07-25 05:39:39+00:00,"0,071","0,737","0,191"
2019-07-25 05:36:45+00:00,,,
2019-07-25 05:35:11+00:00,,,
2019-07-25 05:35:02+00:00,,,
2019-07-25 05:32:29+00:00,,,
2019-07-25 05:31:55+00:00,,,
2019-07-25 05:31:05+00:00,"0,0","1,0","0,0"
2019-07-25 05:29:36+00:00,,,
2019-07-25 05:15:02+00:00,"0,0","0,552","0,448"
2019-07-25 05:13:30+00:00,"0,0","1,0","0,0"
2020-11-12 11:05:43+00:00,"0,0","0,85","0,15"
2019-07-25 04:55:37+00:00,"0,0","0,952","0,048"
2019-07-25 04:53:07+00:00,"0,135","0,865","0,0"
2019-07-25 04:18:29+00:00,"0,0","1,0","0,0"
2019-07-25 04:15:00+00:00,,,
2019-07-25 04:12:22+00:00,"0,273","0,727","0,0"
2019-07-25 04:06:01+00:00,"0,0","1,0","0,0"
2019-07-25 04:04:36+00:00,,,
2019-07-25 04:02:53+00:00,,,
2019-07-25 04:02:31+00:00,,,
2019-07-25 03:54:20+00:00,,,
2019-07-25 03:54:17+00:00,,,
2019-07-25 03:51:37+00:00,"0,0","0,66","0,34"
2019-07-25 03:49:38+00:00,,,
2019-07-25 03:41:13+00:00,,,
2019-07-25 03:35:45+00:00,"0,145","0,855","0,0"
2019-07-25 03:35:28+00:00,"0,0","0,724","0,276"
2019-07-25 03:31:12+00:00,,,
2019-07-25 03:23:28+00:00,"0,0","0,856","0,144"
2019-07-25 03:21:03+00:00,,,
2019-07-25 03:18:09+00:00,"0,0","1,0","0,0"
2019-07-25 03:16:26+00:00,"0,0","0,781","0,219"
2019-07-25 03:00:23+00:00,"0,0","1,0","0,0"
2019-07-25 02:53:56+00:00,"0,174","0,747","0,079"
2019-07-25 02:52:50+00:00,"0,0","1,0","0,0"
2019-07-25 02:48:46+00:00,"0,0","1,0","0,0"
2019-07-25 02:45:35+00:00,,,
2019-07-25 02:40:35+00:00,"0,0","1,0","0,0"
2019-07-25 02:40:31+00:00,,,
2019-07-25 02:31:53+00:00,"0,192","0,808","0,0"
2019-07-25 02:20:52+00:00,"0,0","0,746","0,254"
2019-07-25 02:15:23+00:00,"0,082","0,918","0,0"
2019-07-25 02:12:14+00:00,"0,086","0,781","0,133"
2019-07-25 02:00:39+00:00,"0,0","1,0","0,0"
2019-07-25 01:58:32+00:00,"0,0","1,0","0,0"
2019-07-25 01:55:44+00:00,"0,0","0,599","0,401"
2019-07-25 01:55:04+00:00,"0,0","1,0","0,0"
2019-07-25 01:54:27+00:00,"0,062","0,826","0,112"
2019-07-25 01:49:16+00:00,"0,074","0,7","0,225"
2019-07-25 01:44:42+00:00,"0,0","0,94","0,06"
2019-07-25 01:44:42+00:00,"0,0","0,901","0,099"
2019-07-25 01:39:50+00:00,"0,078","0,575","0,347"
2019-07-25 01:35:37+00:00,"0,0","0,496","0,504"
2019-07-25 01:30:33+00:00,"0,0","1,0","0,0"
2019-07-25 01:27:26+00:00,,,
2019-07-25 01:20:47+00:00,"0,0","0,856","0,144"
2019-07-25 01:17:36+00:00,"0,0","0,838","0,162"
2019-07-25 01:09:21+00:00,,,
2019-07-25 01:07:54+00:00,"0,179","0,821","0,0"
2019-07-25 01:07:00+00:00,"0,0","1,0","0,0"
2019-07-25 01:04:29+00:00,"0,0","1,0","0,0"
2019-07-25 01:03:00+00:00,"0,0","0,76","0,24"
2019-07-25 00:54:04+00:00,"0,0","0,902","0,098"
2019-07-25 00:50:47+00:00,,,
2019-07-25 00:50:03+00:00,"0,0","0,812","0,188"
2019-07-25 00:45:58+00:00,"0,0","1,0","0,0"
2019-07-25 00:22:42+00:00,"0,0","1,0","0,0"
2019-07-25 00:16:33+00:00,"0,0","0,868","0,132"
2019-07-25 00:15:02+00:00,,,
2019-07-25 00:13:22+00:00,"0,0","0,909","0,091"
2019-07-25 00:12:44+00:00,"0,022","0,741","0,237"
2019-07-24 23:58:53+00:00,"0,0","1,0","0,0"
2019-07-24 23:54:14+00:00,,,
2019-07-24 23:51:53+00:00,"0,0","0,856","0,144"
2019-04-25 20:22:22+00:00,"0,0","1,0","0,0"
2019-07-24 23:45:49+00:00,,,
2019-07-24 23:45:30+00:00,"0,22","0,65","0,13"
2019-07-24 23:45:05+00:00,"0,0","0,915","0,085"
2019-07-24 23:30:26+00:00,"0,067","0,782","0,151"
2019-07-24 23:19:35+00:00,"0,068","0,832","0,1"
2019-07-24 23:18:18+00:00,"0,134","0,866","0,0"
2019-07-24 23:15:09+00:00,"0,0","0,853","0,147"
2019-07-24 23:11:29+00:00,,,
2019-07-24 23:03:32+00:00,"0,35","0,65","0,0"
2019-07-24 22:45:40+00:00,"0,0","0,802","0,198"
2019-07-24 22:42:42+00:00,,,
2019-07-24 22:42:36+00:00,"0,0","1,0","0,0"
2019-07-24 22:38:30+00:00,,,
2019-07-24 22:36:16+00:00,"0,0","1,0","0,0"
2019-07-24 22:35:22+00:00,,,
2019-07-24 22:34:07+00:00,,,
2019-07-24 22:33:59+00:00,"0,0","0,895","0,105"
2019-07-24 22:31:11+00:00,"0,0","0,679","0,321"
2019-07-24 22:25:14+00:00,,,
2019-07-24 22:24:37+00:00,,,
2019-07-24 22:18:39+00:00,"0,0","0,783","0,217"
2019-07-24 22:14:20+00:00,"0,0","0,496","0,504"
2019-07-24 22:13:30+00:00,"0,0","0,708","0,292"
2019-07-24 22:09:43+00:00,,,
2019-07-24 22:06:54+00:00,"0,0","0,855","0,145"
2019-07-24 22:06:10+00:00,,,
2019-07-24 22:04:31+00:00,,,
2019-07-24 22:01:01+00:00,"0,0","0,84","0,16"
2019-07-24 22:00:29+00:00,"0,0","0,894","0,106"
2019-07-24 21:53:38+00:00,"0,0","1,0","0,0"
2019-07-24 21:51:49+00:00,,,
2019-07-24 21:49:08+00:00,"0,0","1,0","0,0"
2019-07-24 21:47:39+00:00,"0,0","1,0","0,0"
2019-07-24 21:46:00+00:00,"0,0","0,93","0,07"
2019-07-24 21:45:10+00:00,"0,0","1,0","0,0"
2019-07-24 21:42:57+00:00,"0,0","0,811","0,189"
2019-07-24 21:30:13+00:00,"0,0","1,0","0,0"
2019-07-24 21:27:00+00:00,,,
2019-07-24 21:24:08+00:00,"0,0","0,879","0,121"
2019-07-24 21:23:42+00:00,"0,0","0,879","0,121"
2019-07-24 21:23:26+00:00,,,
2019-07-24 21:22:09+00:00,,,
2019-07-24 21:14:01+00:00,"0,0","0,86","0,14"
2019-07-24 21:13:41+00:00,"0,0","0,902","0,098"
2019-07-24 21:09:22+00:00,"0,279","0,721","0,0"
2019-07-24 20:55:07+00:00,"0,0","1,0","0,0"
2019-07-24 20:42:26+00:00,"0,0","0,781","0,219"
2019-07-24 20:37:35+00:00,,,
2019-07-24 20:34:07+00:00,"0,0","1,0","0,0"
2019-07-24 20:27:27+00:00,"0,0","1,0","0,0"
2019-07-24 20:24:03+00:00,"0,0","0,543","0,457"
2019-07-24 20:01:11+00:00,"0,087","0,913","0,0"
2019-07-24 19:40:02+00:00,,,
2019-07-24 19:36:35+00:00,"0,0","1,0","0,0"
2019-07-24 19:35:51+00:00,,,
2019-07-24 19:35:16+00:00,,,
2019-07-24 19:35:05+00:00,"0,0","0,834","0,166"
2019-07-24 19:33:10+00:00,"0,0","1,0","0,0"
2019-07-24 19:32:20+00:00,,,
2019-07-24 19:32:04+00:00,"0,0","1,0","0,0"
2019-07-24 19:21:13+00:00,"0,0","0,633","0,367"
2019-07-24 19:04:29+00:00,,,
2019-07-24 19:00:55+00:00,"0,0","1,0","0,0"
2019-07-24 19:00:52+00:00,"0,0","1,0","0,0"
